"adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","Platform_ORF","GO.Function","GO.Process","GO.Component","Chromosome.annotation"
0.999975947221547,0.172779559548377,-1.50596096801123,-4.58804081291324,-1.64776346202666,"Z5924","hypothetical protein","Z5924","","","","NC_002655.2 (5441480..5441623)"
0.999975947221547,0.175028647629917,-1.49705766532624,-4.58817212443705,-1.61802579298659,"ygaM","hypothetical protein","c3223","","","","NC_004431.1 (3078803..3079144)"
0.999975947221547,0.175480859279609,-1.49527998079855,-4.58819833480107,-2.52862882166068,"ECs4659","hypothetical protein","ECs4659","","","","NC_002695.1 (4693425..4693604, complement)"
0.999975947221547,0.176086789658719,-1.49290446635663,-4.58823335523882,-2.62907575893871,"ybeS///ECs0684","enzyme of polynucleotide modification///hypothetical protein","Z0795","","","","NC_002655.2 (758556..759983)///NC_002695.1 (758775..760202)"
0.999975947221547,0.176711885673535,-1.49046150748757,-4.58826936459189,-0.953719830897427,"xylB///xylB///ECs4447","xylulokinase///xylulokinase///xylulokinase","b3564","","carbohydrate catabolic process","","NC_002655.2 (4541316..4542770, complement)///NC_000913.3 (3727917..3729371, complement)///NC_002695.1 (4474087..4475541, complement)"
0.999975947221547,0.176853571112094,-1.48990886223482,-4.58827750984496,-0.644111352695552,"Z5814","hypothetical protein","Z5814","","","","NC_002655.2 (5311574..5311756, complement)"
0.999975947221547,0.177773856516784,-1.48632893711544,-4.58833026612452,-0.844561668633425,"menB///menB///menB///ECs3150","naphthoate synthase///naphthoate synthase///dihydroxynaphthoic acid synthetase///1,4-dihydroxy-2-naphthoyl-CoA synthase","b2262","","anaerobic respiration","","NC_004431.1 (2662344..2663201, complement)///NC_002655.2 (3176431..3177288, complement)///NC_000913.3 (2375962..2376819, complement)///NC_002695.1 (3106475..3107332, complement)"
0.999975947221547,0.178103585725368,-1.48505033558942,-4.58834910548059,-1.4028240274867,"ygjR///ygjR","oxidoreductase ygjR///putative NAD(P)-dependent dehydrogenase","b3087","","","","NC_004431.1 (3677364..3678368)///NC_000913.3 (3237311..3238297)"
0.999975947221547,0.178161686473392,-1.48482525678149,-4.58835242170258,-2.88907476322117,"c4536","hypothetical protein","c4536","","","","NC_004431.1 (4314777..4315388)"
0.999975947221547,0.178212844452157,-1.48462712840533,-4.58835534080602,-1.30577028844397,"glmZ","ncRNA","b4456","","","","NC_000913.3 (3986432..3986638)"
0.999975947221547,0.178503844084969,-1.48350109408908,-4.58837193037031,-1.29419561698719,"ushA///ushA","bifunctional UDP-sugar hydrolase/5'-nucleotidase periplasmic///bifunctional UDP-sugar hydrolase/5'-nucleotidase","b0480","","nucleotide-sugar biosynthetic process","cytoplasm","NC_004431.1 (579457..581109)///NC_000913.3 (504914..506566)"
0.999975947221547,0.17856641236071,-1.483259199007,-4.58837549398052,-0.914043630360135,"Z1557///ymdE///ECs1297","hypothetical protein///pseudo///hypothetical protein","b1028","","","","NC_002655.2 (1452729..1453052)///NC_000913.3 (1095505..1095846)///NC_002695.1 (1368957..1369280)"
0.999975947221547,0.178672320812426,-1.48284991989103,-4.58838152336624,-1.06760621580823,"gntR///gntR///gntR///ECs4287","gluconate utilization system GNT-I transcriptional repressor///gluconate (gnt) operon regulator///d-gluconate inducible gluconate regulon transcriptional repressor///regulator of gluconate operon","b3438","","Entner-Doudoroff pathway through 6-phosphogluconate","cytoplasm","NC_004431.1 (4017143..4018138, complement)///NC_002655.2 (4364207..4365172, complement)///NC_000913.3 (3577731..3578726, complement)///NC_002695.1 (4296985..4297980, complement)"
0.999975947221547,0.17904626613044,-1.48140656216368,-4.58840278515292,-1.35395070680998,"c4626","hypothetical protein","c4626","","","","NC_004431.1 (4385760..4385960, complement)"
0.999975947221547,0.180253123830694,1.47676669708057,-4.58847111936627,0.756690164715586,"c1091///Z1305///ycbZ///ECs1039","protease La-like protein///ATP-dependent protease///putative peptidase///ATP-dependent protease","b0955","","proteolysis","","NC_004431.1 (1060314..1062074, complement)///NC_002655.2 (1235233..1236993, complement)///NC_000913.3 (1016539..1018299, complement)///NC_002695.1 (1146010..1147770, complement)"
0.999975947221547,0.181038039917435,-1.47376394525325,-4.58851533054546,-1.07741466207753,"yajK///thiI","thiamine biosynthesis protein ThiI///tRNA s(4)U8 sulfurtransferase","b0423","","RNA modification///thiamine biosynthetic process","","NC_004431.1 (515477..516925)///NC_000913.3 (441549..442997)"
0.999975947221547,0.181102939696174,-1.47351618895551,-4.5885189779587,-1.77986315016988,"ybfD","H repeat-associated putative transposase","b0706","","","","NC_000913.3 (738092..738853)"
0.999975947221547,0.181239560401917,1.47299489627809,-4.58852665209226,2.49871282812637,"ECs1400","hypothetical protein","ECs1400","","","","NC_002695.1 (1451568..1451732, complement)"
0.999975947221547,0.181385591138836,-1.47243808747773,-4.58853484873807,-0.921142268094089,"Z4999","hypothetical protein","Z4999","","","","NC_002655.2 (4554445..4554789)"
0.999975947221547,0.181802151741367,-1.47085196286676,-4.5885581957882,-0.884396683898782,"ydgB///ydgB///folM///ECs2312","short chain dehydrogenase///short chain dehydrogenase///dihydromonapterin reductase, NADPH-dependent; dihydrofolate reductase isozyme///short chain dehydrogenase","b1606","","","","NC_004431.1 (1841671..1842393)///NC_002655.2 (2356063..2356785)///NC_000913.3 (1680976..1681698)///NC_002695.1 (2280777..2281499)"
0.999975947221547,0.182435165653329,-1.4684478725541,-4.58859357749096,-1.25014068087561,"ymgB///ariR","hypothetical protein///RcsB connector protein for regulation of biofilm and acid-resistance","b1166","","","","NC_004431.1 (1456159..1456425)///NC_000913.3 (1216369..1216635)"
0.999975947221547,0.182440843991138,-1.46842634089361,-4.58859389434877,-1.17510519224763,"osmB///osmB///osmB///ECs1856","lipoprotein///lipoprotein///osmotically and stress inducible lipoprotein///lipoprotein","b1283","","response to osmotic stress","","NC_004431.1 (1587403..1587621, complement)///NC_002655.2 (2243141..2243359)///NC_000913.3 (1343110..1343328, complement)///NC_002695.1 (1843816..1844034, complement)"
0.999975947221547,0.182701342049348,-1.46743920367343,-4.58860842038613,-0.996579574385432,"aroC","chorismate synthase","b2329","","chorismate biosynthetic process","","NC_000913.3 (2446388..2447473, complement)"
0.999975947221547,0.183284687164874,-1.46523322032748,-4.58864087801071,-0.881172008108731,"accD///accD///accD///ECs3200","acetyl-CoA carboxylase subunit beta///acetyl-CoA carboxylase subunit beta///acetyl-CoA carboxylase, beta (carboxyltransferase) subunit///acetyl-CoA carboxylase carboxyltransferase subunit beta","b2316","","","cytoplasm","NC_004431.1 (2714812..2715726, complement)///NC_002655.2 (3229321..3230235, complement)///NC_000913.3 (2433012..2433926, complement)///NC_002695.1 (3159365..3160279, complement)"
0.999975947221547,0.183566237481452,-1.46417075225034,-4.58865650852496,-2.97219802579705,"c4511","hypothetical protein","c4511","","","","NC_004431.1 (4296883..4297608, complement)"
0.999975947221547,0.183975818018619,1.46262774250783,-4.58867920612165,0.873853180361163,"ydbL///ydbL","hypothetical protein///DUF1318 family protein","b1383","","","","NC_004431.1 (1663587..1663946)///NC_000913.3 (1445880..1446206)"
0.999975947221547,0.185602477283053,1.45652977596246,-4.58876887825181,1.03258190381489,"ycgT///Z1971///dhaK///ECs1705","dihydroxyacetone kinase subunit DhaK///dihydroxyacetone kinase subunit DhaK///dihydroxyacetone kinase, PTS-dependent, dihydroxyacetone-binding subunit///dihydroxyacetone kinase subunit DhaK","b1200","","","","NC_004431.1 (1492975..1494075, complement)///NC_002655.2 (1790117..1791217, complement)///NC_000913.3 (1249768..1250838, complement)///NC_002695.1 (1698711..1699811, complement)"
0.999975947221547,0.186134187516431,-1.45454686056336,-4.58879802740453,-0.92158623333251,"","","Z2005","","","",""
0.999975947221547,0.18628474046121,-1.45398631890399,-4.58880626652959,-0.981547155165497,"yafV///yafV///yafV///ECs0246","hypothetical protein///hypothetical protein///putative NAD(P)-binding C-N hydrolase family amidase///hypothetical protein","b0219","","","","NC_004431.1 (348625..349404, complement)///NC_002655.2 (277488..278258, complement)///NC_000913.3 (239419..240189, complement)///NC_002695.1 (277487..278257, complement)"
0.999975947221547,0.187015713502919,1.45127047380352,-4.58884617956688,1.36904429999399,"c4860","hypothetical protein","c4860","","","","NC_004431.1 (4621117..4621245, complement)"
0.999975947221547,0.18771499307447,-1.44868122136722,-4.58888422301684,-3.62311734423662,"c1889","hypothetical protein","c1889","","","","NC_004431.1 (1724601..1725203)"
0.999975947221547,0.187933000045486,1.44787575437387,-4.58889605576044,1.48387295538155,"yjgX","pseudo","b4276","","","peptidoglycan-based cell wall","NC_000913.3 (4499593..4500791, complement)"
0.999975947221547,0.187956866914984,-1.44778762435876,-4.58889735038411,-0.81279172965246,"fpr///fpr///ECs4849","ferredoxin-NADP reductase///ferredoxin-NADP reductase; flavodoxin reductase///ferredoxin-NADP reductase","b3924","","xenobiotic metabolic process","","NC_002655.2 (4982449..4983195, complement)///NC_000913.3 (4113726..4114472, complement)///NC_002695.1 (4913685..4914431, complement)"
0.999975947221547,0.189577516533825,-1.4418264431027,-4.58898489471037,-2.66875723505115,"yjcQ","multidrug efflux system protein MdtO","c5086","","","","NC_004431.1 (4860186..4862237, complement)"
0.999975947221547,0.18973771833242,1.44123964291422,-4.58899350959405,0.91034888147961,"nrdA///nrdA///nrdA///ECs3117","ribonucleotide-diphosphate reductase subunit alpha///ribonucleotide-diphosphate reductase subunit alpha///ribonucleoside-diphosphate reductase 1, alpha subunit///ribonucleotide-diphosphate reductase subunit alpha","b2234","","nucleobase-containing small molecule interconversion","","NC_004431.1 (2631722..2634007)///NC_002655.2 (3141917..3144202)///NC_000913.3 (2344865..2347150)///NC_002695.1 (3070648..3072933)"
0.999975947221547,0.189981517181153,-1.44034748135349,-4.58900660657754,-1.21641776712359,"ynaI///Z2437///ynaI///ECs1912","hypothetical protein///hypothetical protein///mechanosensitive channel protein, very small conductance///hypothetical protein","b1330","","","peptidoglycan-based cell wall","NC_004431.1 (1638177..1639208, complement)///NC_002655.2 (2181886..2182917)///NC_000913.3 (1394891..1395922, complement)///NC_002695.1 (1904249..1905280, complement)"
0.999975947221547,0.190183333858109,1.43960971964553,-4.58901743609459,1.94544149907193,"c3599","hypothetical protein","c3599","","","","NC_004431.1 (3442496..3442756)"
0.999975947221547,0.190302151799567,-1.43917569374127,-4.58902380674084,-0.893100890641053,"yjjG///yjjG///yjjG///ECs5332","nucleotidase///nucleotidase///dUMP phosphatase///nucleotidase","b4374","","","","NC_004431.1 (5197567..5198244)///NC_002655.2 (5496686..5497363)///NC_000913.3 (4608646..4609323)///NC_002695.1 (5466692..5467369)"
0.999975947221547,0.190418821256506,-1.43874975022448,-4.58903005848692,-1.13787204371265,"rdlB","ncRNA","b4422","","","","NC_000913.3 (1269858..1269923)"
0.999975947221547,0.190524697411455,-1.43836341217261,-4.5890357286984,-1.47781480494476,"ygdI///Z4126///ygdI///ECs3669","lipoprotein ygdI///hypothetical protein///DUF903 family verified lipoprotein///hypothetical protein","b2809","","","","NC_004431.1 (3217784..3218014, complement)///NC_002655.2 (3732616..3732846, complement)///NC_000913.3 (2942918..2943145, complement)///NC_002695.1 (3665318..3665548, complement)"
0.999975947221547,0.190837830976268,1.43722191496893,-4.58905248096067,0.899094444918967,"c4942","hypothetical protein","c4942","","","","NC_004431.1 (4712672..4713178, complement)"
0.999975947221547,0.190954210449726,-1.43679808926,-4.58905870040773,-2.52475154331576,"moeA","molybdopterin biosynthesis protein MoeA","c0912","","","","NC_004431.1 (886024..887259, complement)"
0.999975947221547,0.191015081316399,-1.43657650375453,-4.58906195196714,-1.41981091819899,"glnL///glnL","nitrogen regulation protein NR(II)///sensory histidine kinase in two-component regulatory system with GlnG","b3869","","cellular protein modification process///glutamine biosynthetic process","organelle inner membrane///peptidoglycan-based cell wall","NC_004431.1 (4580785..4581834, complement)///NC_000913.3 (4055290..4056339, complement)"
0.999975947221547,0.191402677154214,-1.43516702496524,-4.58908263303674,-1.22839814411666,"c4435","hypothetical protein","c4435","","","","NC_004431.1 (4218725..4218883, complement)"
0.999975947221547,0.191562925607888,1.43458502739224,-4.58909117173308,1.26221588399006,"phnP///phnP///phnP///phnP","carbon-phosphorus lyase complex accessory protein///carbon-phosphorus lyase complex accessory protein///5-phospho-alpha-D-ribosyl 1,2-cyclic phosphate phosphodiesterase///carbon-phosphorus lyase complex accessory protein","Z5695","","phosphorus metabolic process","","NC_004431.1 (4873384..4874142, complement)///NC_002655.2 (5199183..5199941, complement)///NC_000913.3 (4314344..4315102, complement)///NC_002695.1 (5169198..5169956, complement)"
0.999975947221547,0.191665598220097,-1.43421236348394,-4.58909663895236,-0.936629527622731,"uhpC///uhpC///uhpC///ECs4604","regulatory protein UhpC///regulatory protein UhpC///membrane protein regulates uhpT expression///regulatory protein UhpC","b3667","","carbohydrate catabolic process","organelle inner membrane///peptidoglycan-based cell wall","NC_004431.1 (4352100..4353422, complement)///NC_002655.2 (4703420..4704742, complement)///NC_000913.3 (3847305..3848624, complement)///NC_002695.1 (4634437..4635759, complement)"
0.999975947221547,0.191966961115022,1.43311954914255,-4.58911267003255,0.697061222202978,"yhaG///yhaG///garD///ECs4006","D-galactarate dehydratase///hydrolase///D-galactarate dehydrogenase///hydrolase","b3128","","carbohydrate catabolic process","","NC_004431.1 (3712601..3714172)///NC_002655.2 (4081733..4083304)///NC_000913.3 (3275282..3276853)///NC_002695.1 (4014517..4016088)"
0.999975947221547,0.192855337005054,-1.42990691846405,-4.58915978727964,-1.17134644541107,"yccC///etk///ECs1137","cryptic autophosphorylating protein tyrosine kinase Etk///tyrosine-protein kinase, role in O-antigen capsule formation///cryptic autophosphorylating protein tyrosine kinase Etk","b0981","","cellular protein modification process","organelle inner membrane///peptidoglycan-based cell wall","NC_002655.2 (1305978..1308158, complement)///NC_000913.3 (1042030..1044210, complement)///NC_002695.1 (1221161..1223341, complement)"
0.999975947221547,0.192906331109354,-1.42972290726916,-4.58916248555202,-0.626648396777874,"hybC///hybC///hybC///ECs3879","hydrogenase 2 large subunit///hydrogenase 2 large subunit///hydrogenase 2, large subunit///hydrogenase 2 large subunit","b2994","","anaerobic respiration","organelle inner membrane","NC_004431.1 (3563160..3564863, complement)///NC_002655.2 (3948953..3950656, complement)///NC_000913.3 (3141286..3142989, complement)///NC_002695.1 (3881640..3883343, complement)"
0.999975947221547,0.193163018580756,-1.42879731012866,-4.58917605736784,-0.680351953296931,"ynfJ///Z2583///clcB///ECs2298","voltage-gated ClC-type chloride channel ClcB///voltage-gated ClC-type chloride channel ClcB///H(+)/Cl(-) exchange transporter///voltage-gated ClC-type chloride channel ClcB","b1592","","","","NC_004431.1 (1826022..1827278)///NC_002655.2 (2340402..2341658)///NC_000913.3 (1665315..1666571)///NC_002695.1 (2265117..2266373)"
0.999975947221547,0.193532049838098,-1.42746851786372,-4.58919553879475,-1.26339266176355,"tolQ///tolQ///tolQ///ECs0772","colicin uptake protein TolQ///colicin uptake protein TolQ///membrane spanning protein in TolA-TolQ-TolR complex///colicin uptake protein TolQ","b0737","","","organelle inner membrane///peptidoglycan-based cell wall","NC_004431.1 (797823..798515)///NC_002655.2 (861313..862005)///NC_000913.3 (775153..775845)///NC_002695.1 (859659..860351)"
